fileName,countRef,countCdx
nlmenu.nl/images/onderzoek2.gif,0,0
nlmenu.nl/images/overheid2.gif,0,0
nlmenu.nl/images/pijlbeneden.gif,222,0
nlmenu.nl/images/polsam2.gif,0,0
nlmenu.nl/images/rechtermenu.gif,0,0
nlmenu.nl/images/recreatie2.gif,0,0
nlmenu.nl/images/regisbutton.gif,0,0
nlmenu.nl/images/religie2.gif,0,0
nlmenu.nl/images/rubriekensitesplaatsen.gif,0,0
nlmenu.nl/images/streepje.gif,0,0
nlmenu.nl/images/surfnetlogo2.gif,0,0
nlmenu.nl/images/surfnetlogo3.gif,0,0
nlmenu.nl/images/surfnetlogo.gif,0,0
nlmenu.nl/images/uitleg2-old.gif,0,0
nlmenu.nl/images/uitleg.eng2.GIF,0,0
nlmenu.nl/images/uitleg.eng2-old.gif,0,0
nlmenu.nl/images/uitleg.eng.gif,0,0
nlmenu.nl/images/uitleg.gif,0,0
nlmenu.nl/images/vlag.eng.gif,0,0
nlmenu.nl/images/vlaggetje.gif,0,0
nlmenu.nl/images/vlag.gif,0,0
nlmenu.nl/images/vlag_home.eng.gif,0,0
nlmenu.nl/images/wegwijzers.gif,0,0
nlmenu.nl/images/wetenschap2.gif,0,0
nlmenu.nl/images/ziekenhuis2.gif,0,0
nlmenu.nl/images/zoek.gif,3,0
nlmenu.nl/images/zoekhome.eng.gif,0,0
nlmenu.nl/images/zoek_home.gif,0,0
nlmenu.nl/images/zoekhome.gif,0,0
nlmenu.nl/images/zoekpad.eng.gif,0,0
nlmenu.nl/images/zoekpad.gif,0,0
nlmenu.nl/images/zoekresultaat2.gif,0,0
nlmenu.nl/new/1267.txt,0,0
nlmenu.nl/new/224.txt,0,0
nlmenu.nl/new/226.txt,0,0
nlmenu.nl/new/227.txt,0,0
nlmenu.nl/new/228.txt,0,0
nlmenu.nl/new/232.txt,0,0
nlmenu.nl/new/233.txt,0,0
nlmenu.nl/new/236.txt,0,0
nlmenu.nl/new/237.txt,0,0
nlmenu.nl/new/238.txt,0,0
nlmenu.nl/new/239.txt,0,0
nlmenu.nl/new/245.txt,0,0
nlmenu.nl/new/315.txt,0,0
nlmenu.nl/new/433.txt,0,0
nlmenu.nl/new/nieuw.txt,0,0
nlmenu.nl/profiel/home.html,0,0
nlmenu.nl/profiel/rapportage.html,0,0
nlmenu.nl/profiel/reg.html,0,0
nlmenu.nl/profiel/rubriek.html,0,0
nlmenu.nl/profiel/toelichting.html,0,0
nlmenu.nl/resources/marge.html,6,0
nlmenu.nl/resources/old,0,0
nlmenu.nl/resources/rechtermenu2.html,1,0
nlmenu.nl/resources/scripts/overlib.js,0,0
nlmenu.nl/sections/224/1071/1066/281/937/955.html,0,0
nlmenu.nl/sections/224/1071/1066/281/937/956.html,0,0
nlmenu.nl/sections/224/1080/1065/281/937/955.html,0,0
nlmenu.nl/sections/224/1080/1065/281/937/956.html,0,0
nlmenu.nl/sections/224/1080/1066/281/937/955.html,0,0
nlmenu.nl/sections/224/1080/1066/281/937/956.html,0,0
nlmenu.nl/sections/224/281/937/955.html,0,0
nlmenu.nl/sections/224/281/937/956.html,0,0
nlmenu.nl/sections/228/1046/1728.html,0,0
nlmenu.nl/sections/233/1254/1727/1728.html,0,0
nlmenu.nl/sections/233/825/1491/1727/1728.html,0,0
nlmenu.nl/sections/236/1046/1728.html,0,0
nlmenu.nl/sections/245/1187/1457/1463.html,0,0
nlmenu.nl/sections/245/235/1022/1463.html,0,0
nlmenu.nl/sections/245/347/832/1382.html,0,0
nlmenu.nl/sections/315/1184/1768/1784.html,0,0
nlmenu.nl/sections/315/1184/1787/1768/1784.html,0,0
nlmenu.nl/sections/433/753/1787/1768/1784.html,0,0
nlmenu.nl/sections/info/0.html,0,0
nlmenu.nl/sections/info/-1.html,0,0
nlmenu.nl/sections/info/-2.html,0,0
nlmenu.nl/w3all/www_zt.html,0,0
